context,response,dialog_key,annot_relevant_mean
"你好,你知道长城脚下的公社这个景点吗？
B:长城脚下的公社，由12名亚洲杰出建筑师设计建造的私人收藏的当代建筑艺术作品，是中国第一个被威尼斯双年展邀请参展并荣获“建筑艺术推动大奖”的建筑作品。
A:嗯嗯，我记得2005年被美国《商业周刊》评为“中国10大新建筑奇迹”之一。
B:是的，你对这个景点很感兴趣啊，那你知道它的开放时间吗？
A:我是最近才查到的，它的开放时间是周一-周四9:30-17:00;周五-周日及法定节假日不对外开放，它的电话你这里有吗？
B:有哦，我是平时去过的电话，都会记在电脑里，它的电话是010-81181888,400-815-9888，它的地址你清楚了吧？
A:嗯嗯，我在旅游网上看到的是北京市延庆县京藏高速公路53号，游玩时间有限制吗？",没有限制的吧，我只知道它的建议游玩时间是1小时-2小时，不过，门票还是很贵的。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"你好,你知道长城脚下的公社这个景点吗？
B:长城脚下的公社，由12名亚洲杰出建筑师设计建造的私人收藏的当代建筑艺术作品，是中国第一个被威尼斯双年展邀请参展并荣获“建筑艺术推动大奖”的建筑作品。
A:嗯嗯，我记得2005年被美国《商业周刊》评为“中国10大新建筑奇迹”之一。
B:是的，你对这个景点很感兴趣啊，那你知道它的开放时间吗？
A:我是最近才查到的，它的开放时间是周一-周四9:30-17:00;周五-周日及法定节假日不对外开放，它的电话你这里有吗？
B:有哦，我是平时去过的电话，都会记在电脑里，它的电话是010-81181888,400-815-9888，它的地址你清楚了吧？
A:嗯嗯，我在旅游网上看到的是北京市延庆县京藏高速公路53号，游玩时间有限制吗？
B:没有限制的吧，我只知道它的建议游玩时间是1小时-2小时，不过，门票还是很贵的。",在北京这样的地方，门票120元应该还可以吧，它的附近还有很多的周边景点。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"你好,你知道长城脚下的公社这个景点吗？
B:长城脚下的公社，由12名亚洲杰出建筑师设计建造的私人收藏的当代建筑艺术作品，是中国第一个被威尼斯双年展邀请参展并荣获“建筑艺术推动大奖”的建筑作品。
A:嗯嗯，我记得2005年被美国《商业周刊》评为“中国10大新建筑奇迹”之一。
B:是的，你对这个景点很感兴趣啊，那你知道它的开放时间吗？
A:我是最近才查到的，它的开放时间是周一-周四9:30-17:00;周五-周日及法定节假日不对外开放，它的电话你这里有吗？
B:有哦，我是平时去过的电话，都会记在电脑里，它的电话是010-81181888,400-815-9888，它的地址你清楚了吧？
A:嗯嗯，我在旅游网上看到的是北京市延庆县京藏高速公路53号，游玩时间有限制吗？
B:没有限制的吧，我只知道它的建议游玩时间是1小时-2小时，不过，门票还是很贵的。
A:在北京这样的地方，门票120元应该还可以吧，它的附近还有很多的周边景点。",我知道的有八达岭长城、好汉坡和中国长城博物馆。,human|zh/KdConv/KdConv-turn_eval.json,4.0
"你好,你知道长城脚下的公社这个景点吗？
B:长城脚下的公社，由12名亚洲杰出建筑师设计建造的私人收藏的当代建筑艺术作品，是中国第一个被威尼斯双年展邀请参展并荣获“建筑艺术推动大奖”的建筑作品。
A:嗯嗯，我记得2005年被美国《商业周刊》评为“中国10大新建筑奇迹”之一。
B:是的，你对这个景点很感兴趣啊，那你知道它的开放时间吗？
A:我是最近才查到的，它的开放时间是周一-周四9:30-17:00;周五-周日及法定节假日不对外开放，它的电话你这里有吗？
B:有哦，我是平时去过的电话，都会记在电脑里，它的电话是010-81181888,400-815-9888，它的地址你清楚了吧？
A:嗯嗯，我在旅游网上看到的是北京市延庆县京藏高速公路53号，游玩时间有限制吗？
B:没有限制的吧，我只知道它的建议游玩时间是1小时-2小时，不过，门票还是很贵的。
A:在北京这样的地方，门票120元应该还可以吧，它的附近还有很多的周边景点。
B:我知道的有八达岭长城、好汉坡和中国长城博物馆。",没说全吧，它的周边还有八达岭熊乐园和八达岭国家森林公园，我觉得八达岭国家森林公园应该是很气派的。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"B:长城脚下的公社，由12名亚洲杰出建筑师设计建造的私人收藏的当代建筑艺术作品，是中国第一个被威尼斯双年展邀请参展并荣获“建筑艺术推动大奖”的建筑作品。
A:嗯嗯，我记得2005年被美国《商业周刊》评为“中国10大新建筑奇迹”之一。
B:是的，你对这个景点很感兴趣啊，那你知道它的开放时间吗？
A:我是最近才查到的，它的开放时间是周一-周四9:30-17:00;周五-周日及法定节假日不对外开放，它的电话你这里有吗？
B:有哦，我是平时去过的电话，都会记在电脑里，它的电话是010-81181888,400-815-9888，它的地址你清楚了吧？
A:嗯嗯，我在旅游网上看到的是北京市延庆县京藏高速公路53号，游玩时间有限制吗？
B:没有限制的吧，我只知道它的建议游玩时间是1小时-2小时，不过，门票还是很贵的。
A:在北京这样的地方，门票120元应该还可以吧，它的附近还有很多的周边景点。
B:我知道的有八达岭长城、好汉坡和中国长城博物馆。
A:没说全吧，它的周边还有八达岭熊乐园和八达岭国家森林公园，我觉得八达岭国家森林公园应该是很气派的。",北京八达岭国家森林公园位于长城八达岭和居庸关之间，分布植物539种、动物158种、林木绿化率达到96%。,human|zh/KdConv/KdConv-turn_eval.json,4.0
"A:嗯嗯，我记得2005年被美国《商业周刊》评为“中国10大新建筑奇迹”之一。
B:是的，你对这个景点很感兴趣啊，那你知道它的开放时间吗？
A:我是最近才查到的，它的开放时间是周一-周四9:30-17:00;周五-周日及法定节假日不对外开放，它的电话你这里有吗？
B:有哦，我是平时去过的电话，都会记在电脑里，它的电话是010-81181888,400-815-9888，它的地址你清楚了吧？
A:嗯嗯，我在旅游网上看到的是北京市延庆县京藏高速公路53号，游玩时间有限制吗？
B:没有限制的吧，我只知道它的建议游玩时间是1小时-2小时，不过，门票还是很贵的。
A:在北京这样的地方，门票120元应该还可以吧，它的附近还有很多的周边景点。
B:我知道的有八达岭长城、好汉坡和中国长城博物馆。
A:没说全吧，它的周边还有八达岭熊乐园和八达岭国家森林公园，我觉得八达岭国家森林公园应该是很气派的。
B:北京八达岭国家森林公园位于长城八达岭和居庸关之间，分布植物539种、动物158种、林木绿化率达到96%。",嗯嗯，公园主要景区有红叶岭风景区、青龙谷风景区、丁香谷风景区、石峡风景区。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"B:是的，你对这个景点很感兴趣啊，那你知道它的开放时间吗？
A:我是最近才查到的，它的开放时间是周一-周四9:30-17:00;周五-周日及法定节假日不对外开放，它的电话你这里有吗？
B:有哦，我是平时去过的电话，都会记在电脑里，它的电话是010-81181888,400-815-9888，它的地址你清楚了吧？
A:嗯嗯，我在旅游网上看到的是北京市延庆县京藏高速公路53号，游玩时间有限制吗？
B:没有限制的吧，我只知道它的建议游玩时间是1小时-2小时，不过，门票还是很贵的。
A:在北京这样的地方，门票120元应该还可以吧，它的附近还有很多的周边景点。
B:我知道的有八达岭长城、好汉坡和中国长城博物馆。
A:没说全吧，它的周边还有八达岭熊乐园和八达岭国家森林公园，我觉得八达岭国家森林公园应该是很气派的。
B:北京八达岭国家森林公园位于长城八达岭和居庸关之间，分布植物539种、动物158种、林木绿化率达到96%。
A:嗯嗯，公园主要景区有红叶岭风景区、青龙谷风景区、丁香谷风景区、石峡风景区。",是一个心旷神怡的地方，那你知道它的具体地址吗？,human|zh/KdConv/KdConv-turn_eval.json,5.0
能聊聊幸福终点站这部影片吗？,好啊，我超喜欢这部影片的呢！,human|zh/KdConv/KdConv-turn_eval.json,5.0
"能聊聊幸福终点站这部影片吗？
B:好啊，我超喜欢这部影片的呢！",那我考考你，你知道这部影片的外文名称是什么吗？,human|zh/KdConv/KdConv-turn_eval.json,5.0
"能聊聊幸福终点站这部影片吗？
B:好啊，我超喜欢这部影片的呢！
A:那我考考你，你知道这部影片的外文名称是什么吗？",太简单了，叫做TheTerminal，他也有很多中文译名，你能说上来吗？,human|zh/KdConv/KdConv-turn_eval.json,5.0
"能聊聊幸福终点站这部影片吗？
B:好啊，我超喜欢这部影片的呢！
A:那我考考你，你知道这部影片的外文名称是什么吗？
B:太简单了，叫做TheTerminal，他也有很多中文译名，你能说上来吗？",当然，我知道有航站情缘、爱你无国界、航站奇缘、单程机票航站奇缘、候机楼，这部影片我看过好多遍呢。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"能聊聊幸福终点站这部影片吗？
B:好啊，我超喜欢这部影片的呢！
A:那我考考你，你知道这部影片的外文名称是什么吗？
B:太简单了，叫做TheTerminal，他也有很多中文译名，你能说上来吗？
A:当然，我知道有航站情缘、爱你无国界、航站奇缘、单程机票航站奇缘、候机楼，这部影片我看过好多遍呢。",哈哈，这部电影确实好看，虽然是2004年的影片，但至今也被大家津津乐道呢。,human|zh/KdConv/KdConv-turn_eval.json,5.0
"能聊聊幸福终点站这部影片吗？
B:好啊，我超喜欢这部影片的呢！
A:那我考考你，你知道这部影片的外文名称是什么吗？
B:太简单了，叫做TheTerminal，他也有很多中文译名，你能说上来吗？
A:当然，我知道有航站情缘、爱你无国界、航站奇缘、单程机票航站奇缘、候机楼，这部影片我看过好多遍呢。
B:哈哈，这部电影确实好看，虽然是2004年的影片，但至今也被大家津津乐道呢。",说起来主演也是巨星云集，佐伊·索尔达娜，史坦利·图齐，汤姆·汉克斯都有参演，你最喜欢谁呀？,human|zh/KdConv/KdConv-turn_eval.json,4.333333333333333
"能聊聊幸福终点站这部影片吗？
B:好啊，我超喜欢这部影片的呢！
A:那我考考你，你知道这部影片的外文名称是什么吗？
B:太简单了，叫做TheTerminal，他也有很多中文译名，你能说上来吗？
A:当然，我知道有航站情缘、爱你无国界、航站奇缘、单程机票航站奇缘、候机楼，这部影片我看过好多遍呢。
B:哈哈，这部电影确实好看，虽然是2004年的影片，但至今也被大家津津乐道呢。
A:说起来主演也是巨星云集，佐伊·索尔达娜，史坦利·图齐，汤姆·汉克斯都有参演，你最喜欢谁呀？",当然是汤姆·汉克斯，不愧是男神，演技爆表！,human|zh/KdConv/KdConv-turn_eval.json,5.0
"能聊聊幸福终点站这部影片吗？
B:好啊，我超喜欢这部影片的呢！
A:那我考考你，你知道这部影片的外文名称是什么吗？
B:太简单了，叫做TheTerminal，他也有很多中文译名，你能说上来吗？
A:当然，我知道有航站情缘、爱你无国界、航站奇缘、单程机票航站奇缘、候机楼，这部影片我看过好多遍呢。
B:哈哈，这部电影确实好看，虽然是2004年的影片，但至今也被大家津津乐道呢。
A:说起来主演也是巨星云集，佐伊·索尔达娜，史坦利·图齐，汤姆·汉克斯都有参演，你最喜欢谁呀？
B:当然是汤姆·汉克斯，不愧是男神，演技爆表！",确实，他将主角被拒绝入境又不能回国的两难境地演绎的太完美了~,human|zh/KdConv/KdConv-turn_eval.json,5.0
"能聊聊幸福终点站这部影片吗？
B:好啊，我超喜欢这部影片的呢！
A:那我考考你，你知道这部影片的外文名称是什么吗？
B:太简单了，叫做TheTerminal，他也有很多中文译名，你能说上来吗？
A:当然，我知道有航站情缘、爱你无国界、航站奇缘、单程机票航站奇缘、候机楼，这部影片我看过好多遍呢。
B:哈哈，这部电影确实好看，虽然是2004年的影片，但至今也被大家津津乐道呢。
A:说起来主演也是巨星云集，佐伊·索尔达娜，史坦利·图齐，汤姆·汉克斯都有参演，你最喜欢谁呀？
B:当然是汤姆·汉克斯，不愧是男神，演技爆表！
A:确实，他将主角被拒绝入境又不能回国的两难境地演绎的太完美了~",我也这么认为，说起来你有看过他主演的其他影片吗？,human|zh/KdConv/KdConv-turn_eval.json,4.0
"能聊聊幸福终点站这部影片吗？
B:好啊，我超喜欢这部影片的呢！
A:那我考考你，你知道这部影片的外文名称是什么吗？
B:太简单了，叫做TheTerminal，他也有很多中文译名，你能说上来吗？
A:当然，我知道有航站情缘、爱你无国界、航站奇缘、单程机票航站奇缘、候机楼，这部影片我看过好多遍呢。
B:哈哈，这部电影确实好看，虽然是2004年的影片，但至今也被大家津津乐道呢。
A:说起来主演也是巨星云集，佐伊·索尔达娜，史坦利·图齐，汤姆·汉克斯都有参演，你最喜欢谁呀？
B:当然是汤姆·汉克斯，不愧是男神，演技爆表！
A:确实，他将主角被拒绝入境又不能回国的两难境地演绎的太完美了~
B:我也这么认为，说起来你有看过他主演的其他影片吗？",必须的，《阿甘正传》和《荒岛余生》都是我得心头好。,human|zh/KdConv/KdConv-turn_eval.json,5.0
