x_id,y_id,context,response,p_xy,p_x,p_y,context_paraphrased,response_paraphrased
14,13,I like playing table tennis.,It's wonderful that you enjoy being active.,0.008028492261008581,0.019877827850324985,0.055161303550447745,I really enjoy a good game of table tennis!,Awesome that you like staying active!
2,4,I want to travel to Paris.,Exploring new places is always rewarding.,0.012006043933667814,0.029738654545377916,0.03780944036359679,I'm itching to go to Paris!,Exploring new places is always a rewarding experience.
1,0,I want to travel to London.,That sounds like an exciting destination!,0.03140399168285536,0.057626754303317713,0.1680240307547435,I would be delighted to travel to London.,"Oh, that sounds like a wonderfully exciting place to go!"
10,12,I like playing basketball.,Regular exercise makes such a difference.,0.03025768137875878,0.18889773402308402,0.03615585102320392,I find great enjoyment in playing basketball.,Getting your body moving regularly really makes a wonderful difference!
17,16,The weather is cloudy today.,I hope the weather is nice for your activities.,0.06100720684134101,0.11314563618563987,0.17388126971113932,The meteorological conditions today are characterized by cloud cover.,Hope the weather's good for whatever you've got planned!
10,18,I like playing basketball.,It's always good to be prepared for any weather.,0.0011229857106845593,0.18889773402308402,0.04436553457324437,I'm a big fan of hooping.,It is always advisable to be prepared for all weather conditions.
17,13,The weather is cloudy today.,It's wonderful that you enjoy being active.,0.0010258909108927967,0.11314563618563987,0.055161303550447745,The weather is rather cloudy today.,It is commendable that you derive pleasure from being active.
2,2,I want to travel to Paris.,I hope you have a wonderful trip!,0.001627201018976488,0.029738654545377916,0.009423184005082887,"Oh, wouldn't it just be lovely to whisk ourselves away to Paris!",I hope you have a wonderful trip!
18,12,The weather is snowy today.,Regular exercise makes such a difference.,9.646174825252149e-05,0.029055385929559197,0.03615585102320392,The prevailing meteorological conditions today are characterized by snowfall.,Engaging in regular physical activity can yield truly remarkable benefits.
10,14,I like playing basketball.,Physical activity is great for both body and mind.,0.09005424270903194,0.18889773402308402,0.11691730442354392,I'm into playing basketball.,Engaging in physical activity offers considerable benefits for both your physical well-being and your mental state.
17,16,The weather is cloudy today.,I hope the weather is nice for your activities.,0.06100720684134101,0.11314563618563987,0.17388126971113932,It's looking pretty overcast out there today.,I sincerely hope the weather proves to be agreeable for your planned activities.
2,4,I want to travel to Paris.,Exploring new places is always rewarding.,0.012006043933667814,0.029738654545377916,0.03780944036359679,I would be delighted to travel to Paris.,Discovering fresh adventures is such a wonderful feeling!
4,0,I want to travel to Berlin.,That sounds like an exciting destination!,0.07596844823386648,0.13966431731977583,0.1680240307547435,"Oh, I'd just love to visit Berlin!",Awesome! Sounds like a cool place to go!
10,14,I like playing basketball.,Physical activity is great for both body and mind.,0.09005424270903194,0.18889773402308402,0.11691730442354392,I find playing basketball to be an enjoyable activity.,"Getting your body moving is a wonderful way to feel good, both inside and out!"
4,0,I want to travel to Berlin.,That sounds like an exciting destination!,0.07596844823386648,0.13966431731977583,0.1680240307547435,I would be delighted to travel to Berlin.,"Ooh, that sounds like a wonderful adventure!"
17,16,The weather is cloudy today.,I hope the weather is nice for your activities.,0.06100720684134101,0.11314563618563987,0.17388126971113932,"It's a bit overcast out there today, isn't it?",I sincerely hope the weather proves to be pleasant for your scheduled activities.
10,14,I like playing basketball.,Physical activity is great for both body and mind.,0.09005424270903194,0.18889773402308402,0.11691730442354392,I find basketball to be an enjoyable activity.,Engaging in physical activity yields substantial benefits for both somatic and cognitive well-being.
2,3,I want to travel to Paris.,Planning ahead always makes trips better.,0.01319813911410869,0.029738654545377916,0.11372179661690561,I'm totally itching to go to Paris.,"Yeah, planning ahead just makes trips way smoother, you know?"
10,14,I like playing basketball.,Physical activity is great for both body and mind.,0.09005424270903194,0.18889773402308402,0.11691730442354392,Basketball's my jam.,Engaging in physical activity is highly beneficial for both one's physical and mental well-being.
17,18,The weather is cloudy today.,It's always good to be prepared for any weather.,0.02242056332487098,0.11314563618563987,0.04436553457324437,The meteorological conditions today are characterized by cloud cover.,It's always nice to be ready for whatever the sky might bring!
19,18,The weather is windy today.,It's always good to be prepared for any weather.,0.0008324432033821038,0.031700766646811165,0.04436553457324437,It's a bit breezy out there today!,It's always a good idea to have a little something for whatever the weather decides to do!
5,9,I am learning math.,It's never too late to learn something new.,0.009716826664094161,0.016114504001007373,0.0700698399007019,I'm learning math.,It is never too late to acquire new knowledge.
16,16,The weather is rainy today.,I hope the weather is nice for your activities.,0.052354829651168874,0.07061124936147024,0.17388126971113932,We are experiencing a rainy day today.,I trust the weather will be conducive to your planned activities.
6,9,I am learning physics.,It's never too late to learn something new.,0.021732128777369592,0.07473050352452039,0.0700698399007019,I am currently engaged in the study of physics.,You're never too old to pick up something new.
1,0,I want to travel to London.,That sounds like an exciting destination!,0.03140399168285536,0.057626754303317713,0.1680240307547435,I would be delighted to travel to London.,That sounds like an exciting destination.
18,18,The weather is snowy today.,It's always good to be prepared for any weather.,0.007033459847420639,0.029055385929559197,0.04436553457324437,The weather conditions today are characterized by snowfall.,It's always a good idea to pack for all kinds of weather!
10,3,I like playing basketball.,Planning ahead always makes trips better.,0.004180719393306296,0.18889773402308402,0.11372179661690561,I am fond of participating in basketball.,"Yeah, totally, planning stuff out beforehand just makes trips way smoother."
2,2,I want to travel to Paris.,I hope you have a wonderful trip!,0.001627201018976488,0.029738654545377916,0.009423184005082887,"Oh, I'd just love to hop over to Paris someday!",Hope you have an awesome trip!
14,14,I like playing table tennis.,Physical activity is great for both body and mind.,0.007953660800488347,0.019877827850324985,0.11691730442354392,I just love hitting the little ball around on the table tennis table!,Engaging in physical activity offers considerable benefits for both your physical well-being and mental state.
10,13,I like playing basketball.,It's wonderful that you enjoy being active.,0.03560470159377407,0.18889773402308402,0.055161303550447745,I enjoy playing basketball.,"Oh, it's so great to hear you love staying active! That's absolutely wonderful!"
